idhh	idperson	idmother	idfather	idpartner	dag	dgn	dec	dwt	dms	dmb	dsu01	deh	drgn2	ddi	dlg_s	drgur	drgmd	drgru	les	loc	loopcount_pens	lnu	lhw_a	lhwpv_a	liwmy02_a	liwmy_a	lcb_a	liwft_s	lhw	lindi	lunmy_s	lunmy	liwmy_s	liwwh	lcs	lfs	lhwpv_h	liwmy	liwwh72_h	ypr	yemmy	yem_a	ydses_o	yptmp	yempv_a	ymwdt	ysepv_a	yprrt	yse	yemxm_s	yem	ysemy	yiy	yot	ypt	ypp	yempv_s	yivwg	ysv	pdi	poaot	poanc_s	pdinc	pdicm	pdi00	pdiot	poa00	psuwd00	poacm	poanc	poa	psuwdcm	psuot	psu	poanc00_s	poancna_s	poancrg_s	poacm_s	psuwdcm_s	bhl	bchbamtrg_s	bchbaucna_s	bchbarg_s	bchbaucrg_s	bchlgmtrg_s	bchlgrg_s	bchlgucrg_s	bchmtrg_s	bchrg_s	bchucrg_s	bma	bunct_s	bunnc_s	bunmt_s	bunctpc	bunot	bunotmy	bchbaucna02_s	bunct02_s	bhlot	bhl00	bmact_s	bpact_s	bmanc_s	bsa	bsa_s	bsarg_s	bunct	bunctmy	bunctmy_s	bunnc	bunncmy	bed	bunncmy_s	bch00_s	bchdi_s	bchbamtna_s	bch	bch00	bchdi	bchot	bfa	bho	bun	xs01111	xs01112	xs01113	xs01114	xs01115	xs01116	xs01121	xs01122	xs01123	xs01124	xs01125	xs01126	xs01127	xs01131	xs01132	xs01133	xs01134	xs01141	xs01142	xs01143	xs01144	xs01145	xs01146	xs01147	xs01151	xs01152	xs01153	xs01154	xs01155	xs01161	xs01162	xs01163	xs01164	xs01165	xs01166	xs01167	xs01168	xs01169	xs01171	xs01172	xs01173	xs01174	xs01175	xs01176	xs01177	xs01178	xs01181	xs01182	xs01183	xs01184	xs01185	xs01186	xs01191	xs01192	xs01193	xs01194	xs01211	xs01212	xs01213	xs01221	xs01222	xs01223	xs01224	xs02111	xs02121	xs02122	xs02131	xs02211	xs02212	xs02213	xs03111	xs03121	xs03122	xs03123	xs03131	xs03141	xs03211	xs03212	xs03213	xs03221	xs04111	xs04121	xs04311	xs04321	xs04411	xs04421	xs04431	xs04441	xs04511	xs04521	xs04522	xs04531	xs04541	xs04551	xs05111	xs05121	xs05131	xs05211	xs05311	xs05312	xs05313	xs05314	xs05315	xs05316	xs05317	xs05321	xs05331	xs05411	xs05412	xs05413	xs05414	xs05511	xs05521	xs05611	xs05612	xs05621	xs05622	xs06111	xs06121	xs06131	xs06211	xs06221	xs06231	xs06232	xs06233	xs06311	xs07111	xs07112	xs07121	xs07131	xs07141	xs07211	xs07221	xs07231	xs07241	xs07311	xs07321	xs07331	xs07341	xs07351	xs07361	xs08111	xs08211	xs08311	xs09111	xs09112	xs09121	xs09122	xs09131	xs09141	xs09151	xs09211	xs09221	xs09222	xs09231	xs09311	xs09321	xs09331	xs09341	xs09351	xs09411	xs09421	xs09422	xs09423	xs09424	xs09511	xs09521	xs09531	xs09541	xs09611	xs10111	xs10211	xs10311	xs10411	xs10511	xs11111	xs11112	xs11121	xs11211	xs12111	xs12121	xs12131	xs12311	xs12321	xs12322	xs12411	xs12412	xs12521	xs12531	xs12541	xs12551	xs12621	xs12711	xcc	xhcmo	xmp	xpp	xhcmomi	xhcmomc	xhcrt	xed00	xhc	xhcot	xhl00	tpr	tintcbarg_s	tintcccrg_s	tintcchrg_s	tintcdbrg_s	tintcdprg_s	tintceerg_s	tintcfarg_s	tintchkrg_s	tintclgrg_s	tintclprg_s	tintcoarg_s	tintcrg_s	tintcrtrg_s	tintcwmrg_s	tintrchlp_s	tintrchlg_s	twl	tintrch	tsceemy_s	tsctbee_s	tsceepi_s	tsceeui_s	tsceeot_s	tscee_s	tscerpi_s	tscerui_s	tscerot_s	tscer_s	tscsemy_s	tsctbse_s	tscsepi_s	tscsehl_s	tscse_s	tsctbun_s	tscuner_s	tscunee_s	tinty_s	tintaxp_s	tintbit_s	tinit_s	tintbjt_s	tinjt_s	tintp_s	tin_s	tinrg_s	tinna_s	tingt_s	tingtna_s	tingtrg_s	tinta00_s	tintach_s	tintadp_s	tintaee_s	tintb_s	tintbiy_s	tintcmg_s	tintc_s	tintrch_s	kfbcc	kfb	kivho	amrtn	afc	ils_earns	ils_origy	ils_pen	ils_origrepy	ils_bensim	ils_benmt	ils_bennt	ils_ben	ils_taxsim	ils_tax	ils_taxin	ils_taxwl	ils_sicee	ils_sicer	ils_sicct	ils_sicse	ils_sicot	ils_sicdy	ils_dispy	ils_b1_boa	ils_b1_bsu	ils_b1_bdi	ils_b1_bun	ils_b1_bhl	ils_b1_bed	ils_b1_bsa	ils_b1_bcb	ils_b1_bfa	ils_b1_bho	ils_b1_bwk	ils_b2_bfaed	ils_b2_penhl	ils_b2_bsaho	ils_b2_bunwk	ils_base_tin	ils_udb_yem	ils_udb_yse	ils_udb_ypp	ils_udb_ypr	ils_udb_yiy	ils_udb_ypt	ils_udb_yot	ils_udb_xmp	ils_udb_kfbcc	ils_udb_boa	ils_udb_bsu	ils_udb_bdi	ils_udb_bun	ils_udb_bhl	ils_udb_bed	ils_udb_bsa	ils_udb_bfa	ils_udb_bho	ils_udb_tpr	ils_udb_tis	ils_udb_yds	il_sic	il_tsctbeese	il_bch00	il_bunnc	il_poanc	il_poacm	il_poacmds	il_psuwdcm	il_tinwkgr	il_tinwk	il_tinwk01	il_tinot	il_tinty	il_tintbiit	il_tintbit	il_tintcmo	il_tintbijt	il_tintbjt	tu_nucfam_HeadID	tu_nucfam_IsDependentChild	dct
11	1101	0	0	0	40	0	0	21020.5	1	2	0	3	30	0	0	1	0	0	3	5	5	0	0	0	0	0	0	1	38	4	0	0	0	120	0	15	40	12	36	0	12	0	0	0	0	0	0	0	0	2559.19	2559.19	0	0	0	0	0	0	15.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0.01	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0.01	0.01	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.01	0.01	0	0	0	0	0.01	0	0	0	0	0.05	0	0	0	0	0	0	409.47	0	409.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2559.19	120.28	39.67	2.56	162.51	603.97	153.55	25.59	783.11	0	0	0	0	0	0	0	0	2396.68	0	1913.35	458.22	0	0	21	458.22	157.17	301.05	458.22	301.05	157.17	283.33	0	0	200	1913.35	0	0	0	0	0	0	0	3	0	2559.19	2559.19	0	2559.19	0	0	0	0	458.22	458.22	458.22	0	162.51	783.11	0	0	0	162.51	1938.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2559.19	2559.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	620.73	1938.47	945.62	2559.19	2559.19	2559.19	2559.19	2396.68	0	2396.68	2559.19	2396.68	2396.68	0	2396.68	2196.68	1913.35	0	2396.68	0	1101	0	13
12	1201	0	0	0	40	0	0	16139.3	1	2	0	3	30	0	0	1	0	0	3	5	5	0	0	0	0	0	0	1	38	4	0	0	0	120	0	15	40	12	36	0	12	0	0	0	0	0	0	0	0	2866.3	2866.3	0	0	0	0	0	0	17.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0.01	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0.01	0.01	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.01	0.01	0	0	0	0	0.01	0	0	0	0	0.05	0	0	0	0	0	0	409.47	0	409.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2813.4	132.23	43.61	2.81	178.65	663.96	168.8	28.13	860.9	0	0	0	0	0	0	0	0	2687.65	0	2204.31	540.71	0	0	21	540.71	184.62	356.08	540.71	356.08	184.62	283.33	0	0	200	2204.31	0	0	0	0	0	0	0	3	0	2866.3	2866.3	0	2866.3	0	0	0	0	540.71	540.71	540.71	0	178.65	860.9	0	0	0	178.65	2146.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2866.3	2866.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	719.36	2146.94	1039.55	2813.4	2866.3	2866.3	2866.3	2687.65	0	2687.65	2866.3	2687.65	2687.65	0	2687.65	2487.65	2204.31	0	2687.65	0	1201	0	13
13	1301	0	0	0	40	0	0	15685.5	1	2	0	3	30	0	0	1	0	0	3	5	5	0	0	0	0	0	0	1	38	4	0	0	0	120	0	15	40	12	36	0	12	0	0	0	0	0	0	0	0	3173.4	3173.4	0	0	0	0	0	0	19.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0.01	0	0	0.01	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0.05	0	0	0.01	0	0	0	0	0	0	0.01	0.01	0.01	0	0	0	0	0.02	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0.06	0	0	0	0	0	0.01	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.08	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0	0	0	0	0.01	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	409.47	0	409.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2813.4	132.23	43.61	2.81	178.65	663.96	168.8	28.13	860.9	0	0	0	0	0	0	0	0	2994.75	0	2511.41	654.33	0	0	21	654.33	222.37	431.97	654.33	431.97	222.37	283.33	0	0	200	2511.41	0	0	0	0	0	0	0	3	0	3173.4	3173.4	0	3173.4	0	0	0	0	654.33	654.33	654.33	0	178.65	860.9	0	0	0	178.65	2340.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3173.4	3173.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	832.98	2340.41	1039.55	2813.4	3173.4	3173.4	3173.4	2994.75	0	2994.75	3173.4	2994.75	2994.75	0	2994.75	2794.75	2511.41	0	2994.75	0	1301	0	13
14	1401	0	0	0	40	0	0	12076.5	1	2	0	3	30	0	0	1	0	0	3	5	5	0	0	0	0	0	0	1	38	4	0	0	0	120	0	15	40	12	36	0	12	0	0	0	0	0	0	0	0	3480.5	3480.5	0	0	0	0	0	0	21.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0.02	0.01	0.01	0	0	0	0.01	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0.01	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0.21	0.01	0	0	0.01	0.02	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0.03	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0.02	0	0	0.02	0	0.02	0	0.01	0	0	0	0.02	0.01	0.02	0	0	0	0	0	0	0	0	0	409.47	0	409.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2813.4	132.23	43.61	2.81	178.65	663.96	168.8	28.13	860.9	0	0	0	0	0	0	0	0	3301.85	0	2818.52	767.96	0	0	21	767.96	260.11	507.85	767.96	507.85	260.11	283.33	0	0	200	2818.52	0	0	0	0	0	0	0	3	0	3480.5	3480.5	0	3480.5	0	0	0	0	767.96	767.96	767.96	0	178.65	860.9	0	0	0	178.65	2533.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3480.5	3480.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	946.61	2533.89	1039.55	2813.4	3480.5	3480.5	3480.5	3301.85	0	3301.85	3480.5	3301.85	3301.85	0	3301.85	3101.85	2818.52	0	3301.85	0	1401	0	13
15	1501	0	0	0	40	0	0	7891.91	1	2	0	3	30	0	0	1	0	0	3	5	5	0	0	0	0	0	0	1	38	4	0	0	0	120	0	15	40	12	36	0	12	0	0	0	0	0	0	0	0	3787.61	3787.61	0	0	0	0	0	0	22.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0.01	0	0	0	0.02	0	0	0	0	0	0.02	0.02	0.01	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0.01	0	0	0	0	0	0	0	0.01	0	0.01	0.01	0	0	0	0	0	0	0	0	409.47	0	409.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2813.4	132.23	43.61	2.81	178.65	663.96	168.8	28.13	860.9	0	0	0	0	0	0	0	0	3608.95	0	3125.62	881.59	0	0	21	881.59	297.85	583.74	881.59	583.74	297.85	283.33	0	0	200	3125.62	0	0	0	0	0	0	0	3	0	3787.61	3787.61	0	3787.61	0	0	0	0	881.59	881.59	881.59	0	178.65	860.9	0	0	0	178.65	2727.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3787.61	3787.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1060.24	2727.36	1039.55	2813.4	3787.61	3787.61	3787.61	3608.95	0	3608.95	3787.61	3608.95	3608.95	0	3608.95	3408.95	3125.62	0	3608.95	0	1501	0	13
16	1601	0	0	0	40	0	0	30151.2	1	2	0	3	30	0	0	1	0	0	3	5	5	0	0	0	0	0	0	1	38	4	0	0	0	120	0	15	40	12	36	0	12	0	0	0	0	0	0	0	0	4094.71	4094.71	0	0	0	0	0	0	24.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0.18	0	0	0	0.03	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0.02	0	0	0	0	0	0.02	0.01	0	0	0	0	0.02	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0.01	0	0	0.58	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	409.47	0	409.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2813.4	132.23	43.61	2.81	178.65	663.96	168.8	28.13	860.9	0	0	0	0	0	0	0	0	3916.06	0	3432.72	995.22	0	0	21	995.22	335.59	659.62	995.22	659.62	335.59	283.33	0	0	200	3432.72	0	0	0	0	0	0	0	3	0	4094.71	4094.71	0	4094.71	0	0	0	0	995.22	995.22	995.22	0	178.65	860.9	0	0	0	178.65	2920.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4094.71	4094.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1173.87	2920.84	1039.55	2813.4	4094.71	4094.71	4094.71	3916.06	0	3916.06	4094.71	3916.06	3916.06	0	3916.06	3716.06	3432.72	0	3916.06	0	1601	0	13
17	1701	0	0	0	40	0	0	37078.7	1	2	0	3	30	0	0	1	0	0	2	5	5	0	0	0	0	0	0	1	38	4	0	0	0	120	0	15	40	12	36	0	0	0	0	0	0	0	0	0	102.37	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0.01	0.03	0.02	0	0	0	0.02	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.01	0.01	0	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0.12	0.2	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0.08	0	0.01	0	0	0	0	0	0.05	0	0.06	0	0	0	0	0	0	0	0	0	409.47	0	409.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	770.4	229.58	0	229.58	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	102.37	102.37	0	102.37	0	0	0	0	0	0	0	0	0	0	0	229.58	0	229.58	-127.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102.37	0	102.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229.58	-127.21	229.58	770.4	102.37	102.37	102.37	102.37	0	102.37	0	0	0	-127.21	-127.21	-127.21	0	0	-127.21	0	1701	0	13
18	1801	0	0	0	40	0	0	37078.7	1	2	0	3	30	0	0	1	0	0	2	5	5	0	0	0	0	0	0	1	38	4	0	0	0	120	0	15	40	12	36	0	0	0	0	0	0	0	0	0	511.84	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.01	0	0.02	0	0	0	0.01	0.01	0	0.05	0	0.01	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0.01	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0.02	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0.31	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0.06	0	0.02	0	0	0.07	0	0.05	0	0	0	0	0	0.03	0	0	0	0	0	0	0	0	0	409.47	0	409.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	770.4	229.58	0	229.58	0	0	0	282.26	0	0	0	0	0	21	0	0	0	0	0	0	283.33	0	0	0	0	0	0	0	0	0	0	0	3	0	511.84	511.84	0	511.84	0	0	0	0	0	0	0	0	0	0	0	229.58	0	229.58	282.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	511.84	0	511.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229.58	282.26	229.58	770.4	511.84	511.84	511.84	511.84	0	511.84	0	0	0	282.26	282.26	282.26	-1.07	0	282.26	0	1801	0	13
19	1901	0	0	0	40	0	0	29545.9	1	2	0	3	30	0	0	1	0	0	2	5	5	0	0	0	0	0	0	1	38	4	0	0	0	120	0	15	40	12	36	0	0	0	0	0	0	0	0	0	921.31	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0.01	0	0.01	0.02	0	0.03	0.02	0.02	0	0	0.01	0.02	0	0	0.02	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0.02	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0.02	0	0	0	0	0	0	0	0.03	0.01	0	0	0	0	0	0	0	0	409.47	0	409.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	770.4	229.58	0	229.58	0	0	0	691.73	0	408.4	67.42	0	0	21	67.42	25.78	41.64	67.42	41.64	25.78	283.33	0	0	0	408.4	0	0	0	0	0	0	0	3	0	921.31	921.31	0	921.31	0	0	0	0	67.42	67.42	67.42	0	0	0	0	229.58	0	229.58	624.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	921.31	0	921.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296.99	624.31	229.58	770.4	921.31	921.31	921.31	921.31	0	921.31	0	0	0	691.73	691.73	691.73	408.4	0	691.73	0	1901	0	13
20	2001	0	0	0	40	0	0	24335.6	1	2	0	3	30	0	0	1	0	0	2	5	5	0	0	0	0	0	0	1	38	4	0	0	0	120	0	15	40	12	36	0	0	0	0	0	0	0	0	0	1330.78	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0.01	0.01	0	0	0.01	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.08	0.09	0	0.02	0	0	0	0	0.52	0	0.03	0	0.01	0	0	0.03	0.02	0.02	0	0	0	0	0.05	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0.07	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0.02	0.01	0	0.02	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0.41	0	0.03	0	0	0.15	0	0	0	0	0	0	0.02	0.02	0.04	0	0	0	0	0	0	0	0	409.47	0	409.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	770.4	229.58	0	229.58	0	0	0	1101.2	0	817.87	165.69	0	0	21	165.69	59.19	106.5	165.69	106.5	59.19	283.33	0	0	0	817.87	0	0	0	0	0	0	0	3	0	1330.78	1330.78	0	1330.78	0	0	0	0	165.69	165.69	165.69	0	0	0	0	229.58	0	229.58	935.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1330.78	0	1330.78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	395.27	935.51	229.58	770.4	1330.78	1330.78	1330.78	1330.78	0	1330.78	0	0	0	1101.2	1101.2	1101.2	817.87	0	1101.2	0	2001	0	13
