idhh	idperson	idmother	idfather	idpartner	dag	dgn	dec	dwt	dms	ddilv	ddi	drgn1	drgn2	dct	les	loc	liwmy_s	liwwh	liwmy	lunmy	lowas	lfs	lunmy_s	lnu	liwmy_a	lhw	yempj	yem	ypt	ysebs	yse	yds	yemtj	yivwg	ypp	yprrt	ypt00	yptmp	yseag	yem00	ydses_o	ymwdt	yiy	yot	ypr	yemmy	ysv	yivag00_s	yivag01_s	yseev	pyr	psuwd	psu	pdi	poaab	poacmdi	poacmoa	poacmsu	poafr	poaot	psu00	psuor	psuot	poacm_s	poa00	pdi00	pdiuc_s	pdiuc	pdinw	poa	bcrchdi	bcrdi	bchpl	bcrchdimy	bcrdimy	bchba	bchdied	bched	bchlg	bchlp	bchlp00	bchuc	bfa	bfaam	bfaot	bhl	bot	bsaot	bsapm	bsapmot	bsatm	bsatmpb	byr	bcc	bdinc	bchcc	bed00	bhoot	bunmy	bun	bunmy_s	bun_s	bma	bch00_s	bchlg_s	bchba_s	bched_s	bchdied_s	bchlp00_s	bchbamtna_s	bcrdi_s	bdinc_s	bchot	bed	bhoen_s	bhoef_s	bho	bho_s	bsapm_s	bsatmen_s	bsatmefna_s	bsatmefmu_s	bsatm_s	boa	tad	tis	tpr	tscee	tscer	tscse	tintami_s	tintaie_s	tscee_s	tscer_s	tscmapi_s	tscmadi_s	tscma_s	tsctbse_s	tscsepi_s	tscsedi_s	tscseac_s	tscsesi_s	tscseui_s	tscse_s	tscunpi_s	tscundi_s	tscun_s	tscfrpi_s	tscfrsi_s	tscfr_s	tfrhl_s	tkt_s	tintace_s	tintb_s	tintacd_s	tintbit_s	tintsit_s	tinit_s	tintbjt_s	tintsjt_s	tintcjt_s	tinjt_s	tin_s	thl_s	tag_s	kfb	kivho	kfbcc	i_bsatm_rand	i_yse0	i_yseag0	i_ysebs0	i_tsctbeepj	i_tsceepipj	i_tsceedipj	i_tsceesipj	i_tsceepj	i_tsctberpj	i_tscerpipj	i_tscerdipj	i_tsceracpj	i_tsceruipj	i_tscereipj	i_tscerpj	i_tsctbeetj	i_tsceepitj	i_tsceeditj	i_tsceesitj	i_tsceetj	i_tsctbertj	i_tscerpitj	i_tscerditj	i_tsceractj	i_tsceruitj	i_tscereitj	i_tscertj	i_tsctbma	i_farmer	i_KRUS	i_thl_00	i_thl_01	i_thl_02	i_tintchl_00	i_tintchl_01	i_tintchl_02	i_tintc_00	i_tintc_01	i_tintbit_01	i_tintsit_01	i_tinit_01	i_tinln_02	i_tintcch	i_tin_parents	i_tintcch_schl	i_tin	i_bch00_ipc	i_bch00_ilt	i_bho_ipc	i_bho_ilt	i_bho_ifc	i_bho_rti	i_bho_hlt	i_bho_hh	i_bsapm_mx	amrar	aoc	ald	aldagariv	aldnaar	aldar	xcc	xcd	xcmie	xhc	xhc00	xhchm	xhcmo	xhcmomc	xhcmomi	xhcrt	xhcsc	xhcscel	xhcscht	xhcscrf	xhcscwt	xishl	xivhcrt	xpp	xmp	xhcot	ils_earns	ils_origy	ils_bensim	ils_benmt	ils_bennt	ils_pen	ils_origrepy	ils_ben	ils_taxsim	ils_taxin	ils_taxwl	ils_tax	ils_sicot	ils_sicee	ils_sicse	ils_sicct	ils_sicer	ils_sicdy	ils_dispy	ils_base_tin	ils_base_thl	ils_base_tkt	ils_b1_bfa	ils_b1_bed	ils_b1_boa	ils_b1_bsu	ils_b1_bdi	ils_b1_bun	ils_b1_bhl	ils_b1_bho	ils_b1_bsa	ils_b1_bwk	ils_b2_bfaed	ils_b2_penhl	ils_b2_bsaho	ils_b2_bunwk	ils_udb_yem	ils_udb_yse	ils_udb_ypp	ils_udb_ypr	ils_udb_yiy	ils_udb_ypt	ils_udb_yot	ils_udb_xmp	ils_udb_kfbcc	ils_udb_boa	ils_udb_bsu	ils_udb_bdi	ils_udb_bun	ils_udb_bhl	ils_udb_bed	ils_udb_bsa	ils_udb_bfa	ils_udb_bho	ils_udb_tpr	ils_udb_tis	ils_udb_yds	il_ywk	il_tinktiy	il_thl	il_tin_child_thres	il_tinty	il_tintb	il_tintb_ws	il_tin_lin	il_bfamt	il_bnb	il_bhomt	il_ben0	il_dpisilc	il_poacm	il_bhomx	il_bsamt	il_bsatm	tu_fambu_pl_HeadID	tu_fambu_pl_IsDependentChild	tu_fambu_pl_IsPartner
4	401	0	0	402	50	1	0	10	2	0	0	0	0	0	3	3	0	0	0	0	0	15	0	0	0	33	3614.22	3614.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	495.51	749.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3118.71	0	3118.71	0	20.83	1559.35	280.68	46.34	227	247.83	280.68	0	0	0	0	0	0	0	0	3614.22	352.75	54.21	88.55	495.51	3614.22	352.75	234.92	69.75	88.55	3.61	749.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280.68	280.68	0	241.7	241.7	0	0	46.34	3118.71	561.37	273.33	0	185.34	41.66	0	247.83	642.34	539	779.68	1038.94	0.12	0	55	0.36	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3614.22	3614.22	0	0	0	0	3614.22	0	528.51	528.51	0	528.51	0	495.51	0	0	749.59	495.51	2590.2	3614.22	3614.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3614.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1024.02	2590.2	3614.22	0	3118.71	3118.71	3614.22	3118.71	3118.71	0	2590.2	0	3118.71	0	2590.2	0	0	2590.2	2590.2	401	0	0
4	402	0	0	401	42	0	0	10	2	0	0	0	0	0	7	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.83	1559.35	280.68	46.34	0	20.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.83	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.83	20.83	0	20.83	0	0	0	0	0	0	-20.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.83	-20.83	0	0	0	0	0	0	0	0	-20.83	0	0	0	-20.83	0	0	-20.83	-20.83	401	0	1
4	403	402	401	0	14	0	3	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	401	1	0
4	404	402	401	0	10	1	2	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	401	1	0
5	501	0	0	0	86	1	0	10	5	0	0	0	0	0	4	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203.5	1539.24	0	0	0	0	1539.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1539.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1539.24	0	1539.24	277.06	111.44	0	0	0	0	111.44	138.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138.53	138.53	0	119.29	119.29	0	46.34	46.34	1539.24	277.06	111.44	0	0	111.44	0	111.44	1289.27	539	1539.24	1454.51	0.2	0	35	0.57	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203.5	0	203.5	1539.24	1539.24	1742.74	249.97	249.97	0	249.97	0	0	0	0	0	0	1492.77	1539.24	1539.24	0	0	0	1742.74	0	0	0	0	0	0	0	0	1742.74	0	0	0	0	0	0	0	0	0	0	0	1742.74	0	0	0	0	0	0	0	0	0	249.97	1492.77	0	0	1539.24	1539.24	1539.24	1539.24	1539.24	0	1289.27	1742.74	1539.24	203.5	1492.77	1539.24	0	1492.77	1492.77	501	0	0
6	601	0	0	0	36	1	0	10	1	0	0	0	0	0	3	7	0	0	0	0	0	15	0	0	0	37	2495.05	2495.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342.07	517.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2152.98	0	2152.98	387.54	174.35	0	0	0	0	174.35	193.77	0	0	0	0	0	0	0	0	2495.05	243.52	37.43	61.13	342.07	2495.05	243.52	162.18	48.15	61.13	2.5	517.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193.77	193.77	0	166.86	166.86	0	46.34	46.34	2152.98	387.54	174.35	0	0	174.35	0	174.35	1784.87	539	2152.98	1454.51	0.2	0	35	0.57	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2495.05	2495.05	0	0	0	0	2495.05	0	368.11	368.11	0	368.11	0	342.07	0	0	517.47	342.07	1784.87	2495.05	2495.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2495.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	710.19	1784.87	2495.05	0	2152.98	2152.98	2495.05	2152.98	2152.98	0	1784.87	0	2152.98	0	1784.87	0	0	1784.87	1784.87	601	0	0
7	701	0	0	702	64	1	0	10	2	0	0	0	0	0	4	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135.08	24.31	24.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	702	0	1
7	702	0	0	701	51	0	0	10	2	0	0	0	0	0	7	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	423.27	423.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	423.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	93.7	38.4	9.26	11.76	0	153.12	0	0	0	0	0	0	0	0	0	270.15	0	270.15	0	0	135.08	24.31	24.31	0	0	261.73	0	0	0	0	0	423.27	0	423.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261.73	0	261.73	225.38	0	225.38	0	0	0	0	0	0	0	0	0	0	4.21	539	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	423.27	423.27	0	0	0	0	423.27	0	261.73	261.73	0	261.73	0	0	153.12	0	0	153.12	8.42	423.27	423.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	423.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	414.85	8.42	423.27	0	0	270.15	423.27	270.15	0	270.15	8.42	0	270.15	0	8.42	0	0	8.42	8.42	702	0	0
7	703	702	701	0	26	1	0	10	1	0	0	0	0	0	5	5	0	0	0	0	0	15	0	0	0	-1	937.95	937.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	659.69	329.85	7.96	337.81	0	0	0	0	0	0	0	0	0	128.59	170.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	809.36	0	809.36	145.68	36.62	0	0	0	0	36.62	72.84	0	0	0	0	0	0	0	0	937.95	91.54	14.07	22.98	128.59	937.95	91.54	60.97	18.1	0	0	170.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72.84	72.84	0	62.73	62.73	0	46.34	46.34	809.36	145.68	36.62	0	0	36.62	0	36.62	699.89	539	359.84	1038.94	0.12	0	45	0.44	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	937.95	937.95	337.81	337.81	0	0	937.95	337.81	109.47	109.47	0	109.47	0	128.59	0	0	170.61	128.59	1037.7	937.95	937.95	0	0	0	0	0	0	0	0	0	337.81	0	0	0	337.81	0	937.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337.81	0	0	0	238.06	1037.7	937.95	0	809.36	809.36	937.95	809.36	809.36	0	699.89	0	809.36	337.81	1037.7	0	0	699.89	699.89	703	0	0
8	801	0	0	0	25	0	6	10	1	0	0	0	0	0	5	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	418	209	5.05	214.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	539	0	1454.51	0.15	0	35	0.57	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214.05	214.05	0	0	0	214.05	0	0	0	0	0	0	0	0	0	0	214.05	0	0	0	0	0	0	0	0	0	0	0	214.05	0	0	0	214.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214.05	0	0	0	0	214.05	0	0	0	0	0	0	0	0	0	0	0	214.05	214.05	0	0	0	0	801	0	0
9	901	0	0	902	52	1	0	10	2	0	0	0	0	0	3	8	0	0	0	0	0	15	0	0	0	45	2928.08	2928.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	401.44	607.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2526.64	0	2526.64	0	83.16	1263.32	227.4	46.34	166.31	212.65	227.4	0	0	0	0	0	0	0	0	2928.08	285.78	43.92	71.74	401.44	2928.08	285.78	190.33	56.51	71.74	2.93	607.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227.4	227.4	0	195.81	195.81	0	0	46.34	2526.64	454.79	212.65	0	0	166.31	0	249.47	1043.3	539	1263.32	1038.94	0.15	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2928.08	2928.08	0	0	0	0	2928.08	0	440.04	440.04	0	440.04	0	401.44	0	0	607.28	401.44	2086.6	2928.08	2928.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2928.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	841.48	2086.6	2928.08	0	2526.64	2526.64	2928.08	2526.64	2526.64	0	2086.6	0	2526.64	0	2086.6	0	0	2086.6	2086.6	901	0	0
9	902	0	0	901	48	0	0	10	2	0	0	0	0	0	7	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.16	1263.32	227.4	46.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.16	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	901	0	1
10	1001	0	0	1002	48	1	0	10	2	0	0	0	0	0	3	2	0	0	0	0	0	15	0	0	0	37	2733.85	2733.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374.81	567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2359.04	0	2359.04	0	194.46	2349.23	422.86	46.34	195.27	195.47	212.31	0	0	0	0	0	0	0	0	2733.85	266.82	41.01	66.98	374.81	2733.85	266.82	177.7	52.76	66.98	2.73	567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212.31	212.31	0	182.83	182.83	0	0	46.34	2359.04	424.63	195.47	0	0	388.92	0	389.73	1943.34	539	2349.23	1038.94	0.15	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2733.85	2733.85	0	0	0	0	2733.85	0	407.78	407.78	0	407.78	0	374.81	0	0	567	374.81	1951.26	2733.85	2733.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2733.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	782.59	1951.26	2733.85	0	2359.04	2359.04	2733.85	2359.04	2359.04	0	1951.26	0	2359.04	0	1951.26	0	0	1951.26	1951.26	1001	0	0
10	1002	0	0	1001	42	0	0	10	2	0	0	0	0	0	3	2	0	0	0	0	0	15	0	0	0	37	2711.13	2711.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371.7	562.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2339.43	0	2339.43	0	194.46	2349.23	422.86	46.34	193.65	193.46	210.55	0	0	0	0	0	0	0	0	2711.13	264.61	40.67	66.42	371.7	2711.13	264.61	176.22	52.32	66.42	2.71	562.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210.55	210.55	0	181.31	181.31	0	0	46.34	2339.43	421.1	193.46	0	0	0	0	388.11	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2711.13	2711.13	0	0	0	0	2711.13	0	404.01	404.01	0	404.01	0	371.7	0	0	562.29	371.7	1935.43	2711.13	2711.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2711.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	775.7	1935.43	2711.13	0	2339.43	2339.43	2711.13	2339.43	2339.43	0	1935.43	0	2339.43	0	1935.43	0	0	1935.43	1935.43	1001	0	1
11	1101	0	0	0	24	0	6	10	1	0	0	0	0	0	3	1	0	0	0	0	0	15	0	0	0	29	994.61	994.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136.36	180.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	858.25	0	858.25	154.48	41.64	0	0	0	0	41.64	77.24	0	0	0	0	0	0	0	0	994.61	97.07	14.92	24.37	136.36	994.61	97.07	64.65	19.2	0	0	180.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.24	77.24	0	66.51	66.51	0	46.34	46.34	858.25	154.48	41.64	0	0	41.64	0	41.64	739.37	539	858.25	1454.51	0.15	0	35	0.57	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	994.61	994.61	0	0	0	0	994.61	0	118.88	118.88	0	118.88	0	136.36	0	0	180.92	136.36	739.37	994.61	994.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	994.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255.24	739.37	994.61	0	858.25	858.25	994.61	858.25	858.25	0	739.37	0	858.25	0	739.37	0	0	739.37	739.37	1101	0	0
